"State","Year","Ideology","CarbonIntensity","EnergyIntensity","RealGDP","Population","PercentUrban","GDPPerCapita","FarmProportion","PopDens","Weighted_GHI","Weighted_Speed120m"
"NY","2008",-0.7615,49.5,3.26,1116591,19212,87.9,58.1194565896315,0.000938118714427208,0.401664192678388,2.79611827932896,2.34204083084198
"NY","2009",-0.9465,48.3,3.01,1160081.3,19307,87.9,60.0860465116279,0.000939514005693268,0.403650352281993,2.79611827932896,2.34204083084198
"NY","2010",-0.946,49.4,3.03,1223529.7,19400,87.9,63.0685412371134,0.000894100316582646,0.405594697999206,2.79611827932896,2.34204083084198
"NY","2011",-0.6915,47.6,2.94,1247605.8,19500,87.4,63.9797846153846,0.000749141663770827,0.407685392318789,2.79611827932896,2.34204083084198
"NY","2012",-0.688,47.2,2.7,1328233.5,19574,87.4,67.8570297333197,0.00108894246131622,0.409232506115281,2.79611827932896,2.34204083084198
"NY","2013",-0.958,46.2,2.8,1365529,19626,87.4,69.5775501885254,0.00107715214741691,0.410319667161464,2.79611827932896,2.34204083084198
"NY","2014",-0.9595,46.6,2.84,1430923.3,19653,87.4,72.8094082328398,0.00108426273357574,0.410884154627752,2.79611827932896,2.34204083084198
"NY","2015",-0.6905,45.9,2.8,1487627.6,19657,87.4,75.6792796459277,0.000843815936742004,0.410967782400535,2.79611827932896,2.34204083084198
"NY","2016",-0.6905,46,2.69,1551354.1,19636,87.4,79.0056070482787,0.000937793481992619,0.410528736593423,2.79611827932896,2.34204083084198
"NY","2017",-0.9415,45.3,2.66,1604649.9,19594,87.4,81.894962743697,0.000849272387231093,0.409650644979198,2.79611827932896,2.34204083084198
"NY","2018",-0.9355,45.8,2.71,1697661.4,19544,87.4,86.8635591485878,0.000761929733028037,0.408605297819406,2.79611827932896,2.34204083084198
"NY","2019",-1.1305,45,2.56,1787666,19463,87.4,91.849457945846,0.000579170162857303,0.406911835420543,2.79611827932896,2.34204083084198
"NY","2020",-1.124,43.5,2.34,1740804.7,20108,87.4,86.5727421921623,0.000633066342902679,0.420396813781857,2.79611827932896,2.34204083084198
"OH","1998",0.6475,69.5,8.37,361638.1,11312,77.9,31.9694218528996,0.00183713873671041,0.276070774862721,0.169079517075653,2.35517056293556
"OH","1999",0.671,68.59,8.5,376465.2,11335,77.9,33.2126334362594,0.00164047069783792,0.276632092739475,0.169079517075653,2.35517056293556
"OH","2000",0.671,68.73,8.38,392277.2,11364,77.9,34.5192889827526,0.0015360506143079,0.277339841366687,0.169079517075653,2.35517056293556
"OH","2001",0.713,69.68,7.97,396944.5,11387,77.9,34.8594449811188,0.00163988471944017,0.277901159243441,0.169079517075653,2.35517056293556
"OH","2002",0.713,71.1,7.71,411034.5,11408,77.9,36.0303734221599,0.001505096167849,0.278413666870043,0.169079517075653,2.35517056293556
"OH","2003",0.782,71.7,7.73,423780.2,11435,77.9,37.059921294272,0.00173689553624218,0.279072605247102,0.169079517075653,2.35517056293556
"OH","2004",0.782,70.2,7.59,446225.3,11452,77.9,38.9648358365351,0.00183240314881569,0.279487492373398,0.169079517075653,2.35517056293556
"OH","2005",0.781,70.6,7.48,468891.6,11463,77.9,40.904789322167,0.00158345525625044,0.279755948749237,0.169079517075653,2.35517056293556
"OH","2006",0.781,70.4,7.19,482738.1,11481,77.9,42.0466945388032,0.00145838580277737,0.28019524100061,0.169079517075653,2.35517056293556
"OH","2007",0.6915,70.8,7.41,497761.5,11500,77.9,43.2836086956522,0.00204188125346304,0.280658938377059,0.169079517075653,2.35517056293556
"OH","2008",0.6275,69.8,7.45,496919.4,11515,77.9,43.1540946591403,0.00163196412050998,0.281025015253203,0.169079517075653,2.35517056293556
"OH","2009",0.1495,69.7,7.17,482281.1,11529,77.9,41.8319975713418,0.00180922042099005,0.281366687004271,0.169079517075653,2.35517056293556
"OH","2010",0.1495,69.6,7.23,500515.3,11539,77.9,43.3759684548054,0.00138289987162431,0.281610738255034,0.169079517075653,2.35517056293556
"OH","2011",0.75,68.5,6.94,528189.9,11546,76.3,45.746570240776,0.00167766360467245,0.281781574130567,0.169079517075653,2.35517056293556
"OH","2012",0.7805,66,6.62,545740.1,11551,76.3,47.2461345338066,0.00219013047137167,0.281903599755949,0.169079517075653,2.35517056293556
"OH","2013",0.767,66.4,6.63,566532.4,11580,76.3,48.9233506044905,0.00198181261957509,0.28261134838316,0.169079517075653,2.35517056293556
"OH","2014",0.768,65.4,6.6,595640.9,11607,76.3,51.3173860601361,0.00170879768637568,0.28327028676022,0.169079517075653,2.35517056293556
"OH","2015",0.7435,63.7,6.38,611019.5,11622,76.3,52.574384787472,0.00213183133906275,0.283636363636364,0.169079517075653,2.35517056293556
"OH","2016",0.763,63.4,6.26,623265.3,11640,76.3,53.5451288659794,0.00235374541113096,0.284075655887736,0.169079517075653,2.35517056293556
"OH","2017",0.7375,63.3,6.07,645636.8,11666,76.3,55.3434596262644,0.0017739369147768,0.284710189139719,0.169079517075653,2.35517056293556
"OH","2018",0.7375,61.6,6.26,667115.6,11681,76.3,57.1111719886996,0.00174025520455616,0.285076266015863,0.169079517075653,2.35517056293556
"OH","2019",0.686,60.3,5.9,697166.8,11697,76.3,59.6021885953663,0.00171709287938806,0.285466748017084,0.169079517075653,2.35517056293556
"OH","2020",0.6735,59.6,5.7,684382.5,11798,76.3,58.0083488726903,0.00146020288276617,0.287931665649786,0.169079517075653,2.35517056293556
"OK","1998",0.1025,65.6,12.32,81196.9,3405,66.2,23.8463729809104,0.00439437323951646,0.0495042307580472,0.155319738782885,0.242497990993799
"OK","1999",0.109,65.95,11.97,84223.9,3437,66.2,24.5050625545534,0.00481699869961929,0.0499694687563607,0.155319738782885,0.242497990993799
"OK","2000",0.1085,67.37,11.97,91093.9,3454,66.2,26.3734510712218,0.00434397421859775,0.0502166264429647,0.155319738782885,0.242497990993799
"OK","2001",0.2455,67.13,11.7,97059.6,3467,66.2,27.9952696856072,0.00465472934516797,0.0504056293797796,0.155319738782885,0.242497990993799
"OK","2002",0.2485,67.6,11.11,99479.2,3489,66.2,28.5122384637432,0.00324785625459442,0.0507254805036201,0.155319738782885,0.242497990993799
"OK","2003",0.2875,67.7,11.16,105713.5,3505,66.2,30.1607703281027,0.00375511045512426,0.0509580995027769,0.155319738782885,0.242497990993799
"OK","2004",0.2875,65.8,10.7,113873.8,3525,66.2,32.3046241134752,0.00502468936084825,0.0512488732517228,0.155319738782885,0.242497990993799
"OK","2005",0.62,65.7,10.64,125081.6,3549,66.2,35.2441814595661,0.00455891888042329,0.051597801750458,0.155319738782885,0.242497990993799
"OK","2006",0.6275,65.5,10.25,137436.5,3594,66.2,38.2405397885365,0.00396862311674775,0.0522520426855863,0.155319738782885,0.242497990993799
"OK","2007",0.78,64.5,10.07,145752.1,3634,66.2,40.1078976334618,0.00530819698938577,0.0528335901834782,0.155319738782885,0.242497990993799
"OK","2008",0.78,64.7,9.74,160763.7,3669,66.2,43.816762060507,0.00543549484319421,0.0533424442441336,0.155319738782885,0.242497990993799
"OK","2009",1.0175,64.3,9.32,146633,3718,66.2,39.4386767079075,0.00425320802839731,0.0540548399290512,0.155319738782885,0.242497990993799
"OK","2010",1.0185,63.2,9.84,154287.4,3760,66.2,41.0338829787234,0.00413967486626318,0.0546654648018377,0.155319738782885,0.242497990993799
"OK","2011",1.0785,63.7,9.48,166235.8,3789,64.6,43.8732647136448,0.00424634882695352,0.0550870867378093,0.155319738782885,0.242497990993799
"OK","2012",1.077,61.7,8.94,174874.4,3819,64.6,45.790625818277,0.00495654338927812,0.0555232473612282,0.155319738782885,0.242497990993799
"OK","2013",1.0905,60.5,9.09,182694.7,3854,64.6,47.4039180072652,0.00392848180563021,0.0560321014218836,0.155319738782885,0.242497990993799
"OK","2014",1.0905,60.8,8.89,196631.6,3879,64.6,50.6913121938644,0.00410273845041717,0.0563955686080661,0.155319738782885,0.242497990993799
"OK","2015",1.1125,58.4,8.24,186815.6,3911,64.6,47.7667092815137,0.00248414011015931,0.0568608066063796,0.155319738782885,0.242497990993799
"OK","2016",1.1055,55.3,8.41,181244.4,3928,64.6,46.141649694501,0.0027775846780679,0.0571079642929836,0.155319738782885,0.242497990993799
"OK","2017",1.1305,54.1,8.48,190553,3934,64.6,48.4374682257245,0.00280075336313145,0.0571951964176674,0.155319738782885,0.242497990993799
"OK","2018",1.11,52.4,8.68,202712.5,3943,64.6,51.4107278721785,0.00232176422389561,0.0573260446046931,0.155319738782885,0.242497990993799
"OK","2019",1.0755,49.7,8.37,204192.5,3961,64.6,51.5507447614239,0.0028527836151183,0.0575877409787444,0.155319738782885,0.242497990993799
"OK","2020",1.073,48.8,8.21,190063.6,3965,64.6,47.9353341740227,0.00290689492643642,0.0576458957285336,0.155319738782885,0.242497990993799
"OR","1998",0.1125,37.2,9.08,105146.8,3352,81,31.3683770883055,0.0114919413732925,0.0348498710804292,2.16425604100536,0.711525543218101
"OR","1999",0.16,36.23,9.08,107621.5,3394,81,31.7093400117855,0.0121497183034127,0.0352865341428928,2.16425604100536,0.711525543218101
"OR","2000",0.16,38.22,8.26,117154.6,3430,81,34.155860058309,0.0114638239196584,0.0356608167678616,2.16425604100536,0.711525543218101
"OR","2001",0.055,41.32,7.66,116963.6,3468,81,33.7265282583622,0.0113111326254211,0.0360558928719953,2.16425604100536,0.711525543218101
"OR","2002",0.055,38.3,7.48,120665.5,3513,81,34.3482778252206,0.0105286962753597,0.0365237461532064,2.16425604100536,0.711525543218101
"OR","2003",0.03,39.6,7.02,126671.5,3547,81,35.7122920778122,0.0106040273521002,0.0368772352990102,2.16425604100536,0.711525543218101
"OR","2004",0.03,39.2,6.66,135646.8,3569,81,38.0069487251331,0.0109737408385421,0.0371059635698245,2.16425604100536,0.711525543218101
"OR","2005",-0.198,40.3,6.59,143507.8,3613,81,39.7198450041517,0.0120394006346986,0.037563420111453,2.16425604100536,0.711525543218101
"OR","2006",-0.198,37.4,6.49,153593.1,3671,81,41.8395804957777,0.0109899053982359,0.0381664310072361,2.16425604100536,0.711525543218101
"OR","2007",-0.567,40.2,6.29,159585.2,3722,81,42.8761955937668,0.0118979583963963,0.0386966647259419,2.16425604100536,0.711525543218101
"OR","2008",-0.567,39,6.03,164925.4,3769,81,43.7583974529053,0.0111549691119125,0.0391853114863179,2.16425604100536,0.711525543218101
"OR","2009",-0.761,38.5,6.12,159607.3,3809,81,41.9026778682069,0.0133340113751983,0.0396011810696166,2.16425604100536,0.711525543218101
"OR","2010",-0.761,39.2,5.8,164137.2,3838,81,42.7663366336634,0.0115323735393076,0.0399026865175081,2.16425604100536,0.711525543218101
"OR","2011",-0.255,33.8,5.8,170630.9,3873,80.5,44.0565194939323,0.0111009784061994,0.0402665724028945,2.16425604100536,0.711525543218101
"OR","2012",-0.255,33.9,5.6,174611,3900,80.5,44.7720512820513,0.0104481755883697,0.0405472843716211,2.16425604100536,0.711525543218101
"OR","2013",-0.6605,36.2,5.67,179527.7,3924,80.5,45.7511977573904,0.0112156623599817,0.0407968061216003,2.16425604100536,0.711525543218101
"OR","2014",-0.6605,35,5.49,188120.7,3965,80.5,47.4453215636822,0.0102070783991675,0.0412230724444814,2.16425604100536,0.711525543218101
"OR","2015",-0.7615,35.9,5.12,200659.6,4019,80.5,49.9277432197064,0.00802573194380802,0.0417844963819346,2.16425604100536,0.711525543218101
"OR","2016",-0.7615,34.8,5,211305.9,4093,80.5,51.6261666259467,0.00873590732550202,0.0425538551110372,2.16425604100536,0.711525543218101
"OR","2017",-0.755,34.1,5.08,222601.6,4147,80.5,53.6777429467085,0.00914101586941626,0.0431152790484904,2.16425604100536,0.711525543218101
"OR","2018",-0.724,35,4.77,237113.7,4184,80.5,56.671534416826,0.00860849384272395,0.0434999584130417,2.16425604100536,0.711525543218101
"OR","2019",-0.933,37.7,4.71,247233.1,4216,80.5,58.6416271347249,0.00693622575446755,0.0438326540796806,2.16425604100536,0.711525543218101
"OR","2020",-0.9745,34.9,4.6,247966.7,4245,80.5,58.41382803298,0.00853465779208856,0.0441341595275722,2.16425604100536,0.711525543218101
"PA","1998",0.1745,62.9,7.32,373748.5,12246,78.7,30.520047362404,0.0023508373149593,0.272339100653827,0.405925054398252,1.15311027888408
"PA","1999",0.1665,61.24,7.18,390916.8,12264,78.7,31.8751467710372,0.00200767891760139,0.272739403104568,0.405925054398252,1.15311027888408
"PA","2000",0.1665,61.52,7.32,409159.9,12284,78.7,33.3083604689026,0.00216867929803973,0.273184183605391,0.405925054398252,1.15311027888408
"PA","2001",0.1755,60.79,7.03,427108.6,12299,78.7,34.7270997642085,0.00214219074766056,0.273517768981008,0.405925054398252,1.15311027888408
"PA","2002",0.1815,61.1,7.05,440971.7,12331,78.7,35.761227799854,0.00260181362325708,0.274229417782324,0.405925054398252,1.15311027888408
"PA","2003",0.2255,61.2,6.97,460270.6,12375,78.7,37.1935838383838,0.00233454842675793,0.275207934884135,0.405925054398252,1.15311027888408
"PA","2004",0.2255,60.7,6.86,487306.1,12411,78.7,39.264048021916,0.00222359889491805,0.276008539785616,0.405925054398252,1.15311027888408
"PA","2005",0.23,61,6.78,511731.4,12450,78.7,41.1029236947791,0.00177011308547289,0.27687586176222,0.405925054398252,1.15311027888408
"PA","2006",0.2235,61,6.55,531274.1,12511,78.7,42.4645591879146,0.00187900603600299,0.27823244228973,0.405925054398252,1.15311027888408
"PA","2007",0,60.5,6.42,565831.8,12564,78.7,45.0359598853868,0.00218274663811726,0.279411110616911,0.405925054398252,1.15311027888408
"PA","2008",0,59.3,6.26,588024.6,12612,78.7,46.6242150333016,0.00195209332738254,0.280478583818885,0.405925054398252,1.15311027888408
"PA","2009",-0.04,57.2,5.94,582144.8,12667,78.7,45.9575905897213,0.0018757916973332,0.281701730196148,0.405925054398252,1.15311027888408
"PA","2010",-0.0545,57.4,5.98,604736.8,12711,78.7,47.5758634253796,0.00180821984213286,0.282680247297958,0.405925054398252,1.15311027888408
"PA","2011",0.3015,56.3,5.89,624819.7,12747,76.5,49.0170000784498,0.00151337470296985,0.28348085219944,0.405925054398252,1.15311027888408
"PA","2012",0.3115,55.4,5.62,647925.9,12769,76.5,50.7421019656982,0.00197919881662738,0.283970110750345,0.405925054398252,1.15311027888408
"PA","2013",0.2685,54.9,5.88,668569.1,12780,76.5,52.3137010954617,0.00195590784142937,0.284214740025797,0.405925054398252,1.15311027888408
"PA","2014",0.2705,54.1,5.95,694142.6,12792,76.5,54.2638055034396,0.00190282154795939,0.284481608326291,0.405925054398252,1.15311027888408
"PA","2015",0.3365,52.2,5.71,714202.9,12790,76.5,55.8407271305708,0.00157804046697488,0.284437130276209,0.405925054398252,1.15311027888408
"PA","2016",0.3445,50.4,5.46,726561.9,12788,76.5,56.8159133562715,0.00176750188867793,0.284392652226126,0.405925054398252,1.15311027888408
"PA","2017",0.3765,49.7,5.42,746441,12795,76.5,58.3384915982806,0.00170398116932085,0.284548325401414,0.405925054398252,1.15311027888408
"PA","2018",0.3895,49.4,5.59,773977.4,12809,76.5,60.4244983995628,0.00153751211407255,0.28485967175199,0.405925054398252,1.15311027888408
"PA","2019",0.3575,48.8,5.34,799888.8,12799,76.5,62.4961950152356,0.0011704380555893,0.284637281501579,0.405925054398252,1.15311027888408
"PA","2020",0.341,46.9,5.01,771613.2,12994,76.5,59.3822687394182,0.00126821202874247,0.288973891384602,0.405925054398252,1.15311027888408
"RI","1998",-0.439,57.3,5.41,30818.5,1031,90.7,29.8918525703201,0.00080784950629551,0.982840800762631,0.207240845098151,63.8259881961835
"RI","1999",-0.4435,57.32,5.26,32267.2,1040,90.7,31.0261538461538,0.000703377988235311,0.991420400381316,0.207240845098151,63.8259881961835
"RI","2000",-0.445,59.15,4.55,34466.8,1050,90.7,32.8255238095238,0.000767607044683133,1.00095328884652,0.207240845098151,63.8259881961835
"RI","2001",-0.4485,59.99,4.46,35862.8,1057,90.7,33.9288552507096,0.000767200814052499,1.00762631077216,0.207240845098151,63.8259881961835
"RI","2002",-0.4465,60.8,4.32,37809.2,1066,90.7,35.4682926829268,0.000931991774256767,1.01620591039085,0.207240845098151,63.8259881961835
"RI","2003",-0.4395,61.7,4.51,39638,1071,90.7,37.0102707749767,0.000794213551369657,1.02097235462345,0.207240845098151,63.8259881961835
"RI","2004",-0.4385,61.5,4.29,42363.9,1075,90.7,39.4082790697674,0.00074394931715839,1.02478551000953,0.207240845098151,63.8259881961835
"RI","2005",-0.4435,61.3,4.09,44374.1,1068,90.7,41.5487827715356,0.000583197334716505,1.01811248808389,0.207240845098151,63.8259881961835
"RI","2006",-0.4435,60,3.8,47204.4,1063,90.7,44.4067732831609,0.000623856499448255,1.01334604385129,0.207240845098151,63.8259881961835
"RI","2007",-0.462,59.8,3.85,47340.8,1057,90.7,44.7878902554399,0.000707162902978688,1.00762631077216,0.207240845098151,63.8259881961835
"RI","2008",-0.465,56.3,3.84,47277.5,1055,90.7,44.8127962085308,0.0006417284748344,1.00571973307912,0.207240845098151,63.8259881961835
"RI","2009",-0.4855,57.2,3.9,47702.2,1054,90.7,45.2582542694497,0.000643220342346627,1.0047664442326,0.207240845098151,63.8259881961835
"RI","2010",-0.485,56.9,3.81,49468.3,1054,90.7,46.9338709677419,0.000597823377314767,1.0047664442326,0.207240845098151,63.8259881961835
"RI","2011",-0.465,56.8,3.62,50206.1,1054,91.1,47.6338709677419,0.000507229266265565,1.0047664442326,0.207240845098151,63.8259881961835
"RI","2012",-0.465,57.2,3.55,51583,1055,91.1,48.8938388625592,0.000724153445162994,1.00571973307912,0.207240845098151,63.8259881961835
"RI","2013",-0.4945,56.9,3.79,53034.1,1056,91.1,50.2216856060606,0.000713269925118172,1.00667302192564,0.207240845098151,63.8259881961835
"RI","2014",-0.5005,56.6,3.9,54559.7,1057,91.1,51.6175023651845,0.000721727370791414,1.00762631077216,0.207240845098151,63.8259881961835
"RI","2015",-0.493,56.4,3.84,56390.8,1057,91.1,53.3498580889309,0.00056261572155476,1.00762631077216,0.207240845098151,63.8259881961835
"RI","2016",-0.4895,55.9,3.5,57353.5,1058,91.1,54.2093572778828,0.000624461440154564,1.00857959961868,0.207240845098151,63.8259881961835
"RI","2017",-0.501,55.3,3.46,58085,1057,91.1,54.9526963103122,0.000471143118578964,1.00762631077216,0.207240845098151,63.8259881961835
"RI","2018",-0.5,55.9,3.72,59290.8,1059,91.1,55.9875354107649,0.000431613537300188,1.0095328884652,0.207240845098151,63.8259881961835
"RI","2019",-0.52,55.4,3.57,61642.8,1058,91.1,58.2635160680529,0.000335968221864525,1.00857959961868,0.207240845098151,63.8259881961835
"RI","2020",-0.5185,53.6,3.41,60770.6,1096,91.1,55.4476277372263,0.000358679374856482,1.04480457578646,0.207240845098151,63.8259881961835
"SC","1998",0.278,45.9,11.19,103456.3,3919,66.3,26.3986476141873,0.00242673539364822,0.129660876757651,1.10284204285074,15.9164083963262
"SC","1999",0.2905,47.5,10.73,110241.7,3975,66.3,27.7337610062893,0.00207566826262272,0.13151364764268,1.10284204285074,15.9164083963262
"SC","2000",0.3415,48.45,10.75,115320.6,4024,66.3,28.6582007952286,0.00211555231482207,0.13313482216708,1.10284204285074,15.9164083963262
"SC","2001",0.506,49.21,10.35,119478.1,4065,66.3,29.3919065190652,0.00266303152680917,0.134491315136476,1.10284204285074,15.9164083963262
"SC","2002",0.524,47.8,10.32,124863.9,4108,66.3,30.3953018500487,0.00246699476733375,0.135913978494624,1.10284204285074,15.9164083963262
"SC","2003",0.5395,48.8,9.97,131566.5,4150,66.3,31.7027710843373,0.00196374454331133,0.137303556658395,1.10284204285074,15.9164083963262
"SC","2004",0.5325,50.1,10.44,136982,4211,66.3,32.5295654238898,0.00245033997283451,0.139321753515302,1.10284204285074,15.9164083963262
"SC","2005",0.5325,48.8,9.94,145403.6,4270,66.3,34.0523653395785,0.00205785178599124,0.141273779983457,1.10284204285074,15.9164083963262
"SC","2006",0.5325,49.7,9.77,153647.7,4358,66.3,35.2564708581918,0.0019909818231243,0.144185277088503,1.10284204285074,15.9164083963262
"SC","2007",0.5395,49.2,9.36,162746.3,4444,66.3,36.6215796579658,0.00210337084059656,0.147030603804797,1.10284204285074,15.9164083963262
"SC","2008",0.546,49.1,9.28,163886.2,4529,66.3,36.1859571649371,0.00186867785402951,0.149842845326716,1.10284204285074,15.9164083963262
"SC","2009",0.5475,46.9,9.31,161813.5,4590,66.3,35.25348583878,0.00196619728231996,0.151861042183623,1.10284204285074,15.9164083963262
"SC","2010",0.548,47.3,9.67,165860,4636,66.3,35.7765314926661,0.00198705083837521,0.153382961124897,1.10284204285074,15.9164083963262
"SC","2011",0.565,45.7,9.2,172075.1,4673,67.9,36.8232612882517,0.0016425278580156,0.154607113316791,1.10284204285074,15.9164083963262
"SC","2012",0.565,44,8.85,177618.1,4719,67.9,37.6389277389277,0.00238217901869782,0.156129032258065,1.10284204285074,15.9164083963262
"SC","2013",0.606,41.4,8.85,185009.1,4766,67.9,38.8185270667226,0.00181669409505055,0.157684036393714,1.10284204285074,15.9164083963262
"SC","2014",0.606,43.2,8.83,194352.7,4827,67.9,40.2636627304744,0.00148057620953115,0.15970223325062,1.10284204285074,15.9164083963262
"SC","2015",0.6085,42.1,8.65,205816.7,4896,67.9,42.0377246732026,0.00172279954119065,0.161985111662531,1.10284204285074,15.9164083963262
"SC","2016",0.6565,41,8.36,215120.2,4963,67.9,43.3447914567802,0.00147554660771511,0.164201819685691,1.10284204285074,15.9164083963262
"SC","2017",0.684,40.5,8.13,223266.7,5027,67.9,44.4135070618659,0.00124692205986163,0.166319272125724,1.10284204285074,15.9164083963262
"SC","2018",0.683,41.5,8.08,233251.4,5092,67.9,45.8074234092694,0.00120771181618796,0.168469809760132,1.10284204285074,15.9164083963262
"SC","2019",0.635,39.1,7.68,245987.2,5158,67.9,47.6904226444358,0.00085779097513615,0.170653432588916,1.10284204285074,15.9164083963262
"SC","2020",0.646,37.6,7.35,245359.5,5132,67.9,47.8097233047545,0.000857172890774271,0.169793217535153,1.10284204285074,15.9164083963262
"SD","1998",0.6925,51.7,9.23,20228.1,746,56.7,27.1154155495979,0.0135813288778701,0.00982160489763676,0.384174497478007,0.151013859064192
"SD","1999",0.7045,49.85,9.06,21078.7,750,56.7,28.1049333333333,0.0119419211337471,0.009874267658482,0.384174497478007,0.151013859064192
"SD","2000",0.7045,53.06,8.96,22743.3,756,56.7,30.0837301587302,0.0125536488039086,0.00995326179974985,0.384174497478007,0.151013859064192
"SD","2001",0.6745,58.01,8.68,23412.1,758,56.7,30.8866754617414,0.0136470639459087,0.00997959318017247,0.384174497478007,0.151013859064192
"SD","2002",0.6695,54.8,8.4,26322.1,760,56.7,34.6343421052632,0.0121941406848401,0.0100059245605951,0.384174497478007,0.151013859064192
"SD","2003",0.698,53.7,8.48,27216.1,764,56.7,35.623167539267,0.00958689660814766,0.0100585873214403,0.384174497478007,0.151013859064192
"SD","2004",0.693,53.3,8.43,29271.3,770,56.7,38.0146753246753,0.0132693030634075,0.0101375814627082,0.384174497478007,0.151013859064192
"SD","2005",0.6805,51.2,8.55,30997.4,775,56.7,39.9966451612903,0.0126719908974195,0.0102034099137647,0.384174497478007,0.151013859064192
"SD","2006",0.6805,49.9,8.56,32364.5,783,56.7,41.3339719029374,0.0119786353881933,0.0103087354354552,0.384174497478007,0.151013859064192
"SD","2007",0.6475,50.5,8.76,35073,792,56.7,44.2840909090909,0.0165104631567355,0.010427226647357,0.384174497478007,0.151013859064192
"SD","2008",0.6475,49.3,9.05,36603,799,56.7,45.811013767209,0.0170680545435501,0.0105193864788362,0.384174497478007,0.151013859064192
"SD","2009",0.6035,45.2,9.08,36432.9,807,56.7,45.1460966542751,0.0129978107961279,0.0106247120005266,0.384174497478007,0.151013859064192
"SD","2010",0.6035,42.4,9.35,37852.5,816,56.7,46.3878676470588,0.0125373309521078,0.0107432032124284,0.384174497478007,0.151013859064192
"SD","2011",0.633,39.2,8.78,41892.1,824,57.2,50.839927184466,0.0131658309675761,0.0108485287341189,0.384174497478007,0.151013859064192
"SD","2012",0.6335,40.8,8.56,43901.5,834,57.2,52.6396882494005,0.0190579996435135,0.010980185636232,0.384174497478007,0.151013859064192
"SD","2013",0.621,42.6,8.85,45361,843,57.2,53.8090154211151,0.0151994688202072,0.0110986768481338,0.384174497478007,0.151013859064192
"SD","2014",0.6095,41.4,8.78,46785.4,850,57.2,55.0416470588235,0.0150013897581821,0.0111908366796129,0.384174497478007,0.151013859064192
"SD","2015",0.642,39.6,8.54,48070.2,855,57.2,56.2224561403509,0.00930590116084852,0.0112566651306695,0.384174497478007,0.151013859064192
"SD","2016",0.6355,39.6,8.42,49151.4,864,57.2,56.8881944444444,0.0096119114338134,0.0113751563425713,0.384174497478007,0.151013859064192
"SD","2017",0.684,39.4,8.61,50232.5,874,57.2,57.4742562929062,0.0119025562668227,0.0115068132446844,0.384174497478007,0.151013859064192
"SD","2018",0.685,39.1,8.78,52299.3,879,57.2,59.4986348122867,0.0101192499258493,0.0115726416957409,0.384174497478007,0.151013859064192
"SD","2019",0.738,38.6,8.7,54001.3,887,57.2,60.8808342728298,0.0123886312292731,0.0116779672174314,0.384174497478007,0.151013859064192
"SD","2020",0.739,37,8.37,55681.2,888,57.2,62.704054054054,0.0119621924544745,0.0116911329076427,0.384174497478007,0.151013859064192
"TN","1998",-0.018,59,9.47,167394.6,5570,66.4,30.0528904847397,0.00180605003775915,0.134775454897406,0.265716894584274,2.52902058754362
"TN","1999",-0.0275,60.22,9.37,176281.9,5639,66.4,31.2611987941124,0.00172971965458535,0.136445025164537,0.265716894584274,2.52902058754362
"TN","2000",-0.026,62.11,9.4,182247.2,5704,66.4,31.9507713884993,0.00145981773008487,0.138017808749516,0.265716894584274,2.52902058754362
"TN","2001",-0.0275,60.57,9.47,186441.3,5751,66.4,32.4189358372457,0.00167559587292192,0.139155052264808,0.265716894584274,2.52902058754362
"TN","2002",-0.0245,60.4,9.28,195764.3,5796,66.4,33.7757591442374,0.00193244814261593,0.140243902439024,0.265716894584274,2.52902058754362
"TN","2003",-0.0125,60.2,9.05,205126.4,5848,66.4,35.0763337893297,0.00207148561725917,0.141502129307007,0.265716894584274,2.52902058754362
"TN","2004",-0.0125,59.7,8.76,219327.9,5911,66.4,37.1050414481475,0.00192157289656833,0.14302651955091,0.265716894584274,2.52902058754362
"TN","2005",0.153,59.9,8.72,231633.5,5991,66.4,38.6635787013854,0.00150150053255272,0.14496225319396,0.265716894584274,2.52902058754362
"TN","2006",0.3495,61.8,8.49,243583.9,6089,66.4,40.0039251108556,0.00159827495235534,0.147333526906698,0.265716894584274,2.52902058754362
"TN","2007",0.1015,61.3,8.58,248692.4,6176,66.4,40.2675518134715,0.00179379654314313,0.149438637243515,0.265716894584274,2.52902058754362
"TN","2008",0.1015,60.4,8.32,254242,6247,66.4,40.698255162478,0.00162309265918361,0.151156600851723,0.265716894584274,2.52902058754362
"TN","2009",0.628,55.7,7.88,252332.8,6306,66.4,40.0147161433555,0.00165326224241158,0.152584204413473,0.265716894584274,2.52902058754362
"TN","2010",0.6565,56.7,8.39,257776,6356,66.4,40.5563247325362,0.00153285924643309,0.153794037940379,0.265716894584274,2.52902058754362
"TN","2011",0.7715,55.7,7.93,269814.2,6400,66.2,42.15846875,0.00128440864224371,0.154858691444057,0.265716894584274,2.52902058754362
"TN","2012",0.756,55.2,7.27,286341.5,6456,66.2,44.3527726146221,0.00171104895870367,0.156213704994193,0.265716894584274,2.52902058754362
"TN","2013",0.8775,52.2,7.37,295862.7,6497,66.2,45.5383561643836,0.00171315822731613,0.157205768486256,0.265716894584274,2.52902058754362
"TN","2014",0.8845,54,7.49,306153.1,6545,66.2,46.7766386554622,0.00173521812050238,0.158367208672087,0.265716894584274,2.52902058754362
