"State","Year","Ideology","CarbonIntensity","EnergyIntensity","Population","PercentUrban","EmissionsPerCapita","GDPPerCapita","PropManuEmployment","PropFarmEmployment","GHI","Speed120m"
"NM","2015",-0.0045,66.5,7.58,2090,74.5,0.0242583732057416,43.1934449760766,0.0312220765523606,0.0265529098979009,5.60179301863039,6.82738614213892
"NM","2016",0.055,64.6,7.53,2093,74.5,0.0233158146201624,42.8903010033445,0.0303485524659572,0.0273038105046344,5.60179301863039,6.82738614213892
"NM","2017",-0.529,63.9,7.67,2093,74.5,0.0236980410893454,44.0867654085045,0.0296780707063238,0.0264082980294645,5.60179301863039,6.82738614213892
"NM","2018",-0.746,59.5,7.72,2094,74.5,0.021919770773639,46.450811843362,0.0299967494667235,0.025901617793113,5.60179301863039,6.82738614213892
"NM","2019",-0.8775,59.4,7.77,2100,74.5,0.0232857142857143,48.5845238095238,0.0304823234041639,0.0251252636894678,5.60179301863039,6.82738614213892
"NM","2020",-0.8935,58.3,7.55,2118,74.5,0.0213408876298395,46.643059490085,0.0305535790921441,0.026464871050956,5.60179301863039,6.82738614213892
"NV","1998",-0.00849999999999998,66.5,6.17,1853,94.2,0.0220183486238532,35.1398812736104,0.0378276170245492,0.0046665729639324,5.15758038934717,5.76501427981544
"NV","1999",-0.015,67.06,5.98,1935,94.2,0.0214108527131783,37.0004651162791,0.0367370829832701,0.00441437054641817,5.15758038934717,5.76501427981544
"NV","2000",-0.015,67.73,5.92,2019,94.2,0.0225854383358098,38.0550272412085,0.0360837974485753,0.00421490515466876,5.15758038934717,5.76501427981544
"NV","2001",0.003,67.55,5.94,2098,94.2,0.0213536701620591,38.3361296472831,0.0360372205926975,0.00413207708646163,5.15758038934717,5.76501427981544
"NV","2002",0.003,66.9,5.67,2174,94.2,0.01918123275069,39.1024379024839,0.0353662515466964,0.00370514580499006,5.15758038934717,5.76501427981544
"NV","2003",0.012,67.6,5.66,2249,94.2,0.0195642507781236,40.2995108937305,0.0345637206937428,0.0037742291172132,5.15758038934717,5.76501427981544
"NV","2004",0.012,67.4,5.38,2346,94.2,0.0205029838022165,44.0029838022165,0.0340968859764162,0.0034298806931648,5.15758038934717,5.76501427981544
"NV","2005",-0.0315,67.1,5.13,2432,94.2,0.0206414473684211,47.7657072368421,0.0336311701046993,0.00321700225464001,5.15758038934717,5.76501427981544
"NV","2006",-0.0315,61.7,5.21,2523,94.2,0.0165279429250892,49.8804201347602,0.033749707071664,0.00305829647837815,5.15758038934717,5.76501427981544
"NV","2007",-0.08,62,5.09,2601,94.2,0.0160707420222991,50.6039600153787,0.0330706812509239,0.00286883475791621,5.15758038934717,5.76501427981544
"NV","2008",-0.08,61.4,4.98,2654,94.2,0.0154483798040693,49.2123210248681,0.0321534808797442,0.00305926562801109,5.15758038934717,5.76501427981544
"NV","2009",-0.375,59.9,5.08,2685,94.2,0.0147113594040968,45.4849534450652,0.0293881058215047,0.00332997339590528,5.15758038934717,5.76501427981544
"NV","2010",-0.407,60.3,5.38,2702,94.2,0.0153219837157661,46.139674315322,0.0281899109792285,0.00362226182309236,5.15758038934717,5.76501427981544
"NV","2011",-0.3935,58.8,5.26,2713,94.1,0.0139697751566532,47.0615186140803,0.0283508260751161,0.00357423223587269,5.15758038934717,5.76501427981544
"NV","2012",-0.3935,57.5,5.3,2745,94.1,0.0138069216757741,47.1085245901639,0.0287247977567288,0.00372430407909374,5.15758038934717,5.76501427981544
"NV","2013",-0.5335,57.6,5.43,2777,94.1,0.0142960028808066,47.5644220381707,0.0293161987514147,0.00367197062423501,5.15758038934717,5.76501427981544
"NV","2014",-0.5335,58.5,5.41,2819,94.1,0.0144022703086201,48.2471443774388,0.0290599470201805,0.00345655710748338,5.15758038934717,5.76501427981544
"NV","2015",0.5175,54.9,5.11,2869,94.1,0.0134193098640641,50.5806552805856,0.0286846395707456,0.0032667449211668,5.15758038934717,5.76501427981544
"NV","2016",0.5175,54.3,5.18,2920,94.1,0.0136986301369863,52.0001369863014,0.0287873437962929,0.0030647902218929,5.15758038934717,5.76501427981544
"NV","2017",-0.58,53.7,5.2,2972,94.1,0.0135262449528937,54.0555518169583,0.0303378497529504,0.00305175630428605,5.15758038934717,5.76501427981544
"NV","2018",-0.58,53.6,5.16,3031,94.1,0.0136588584625536,56.1720884196635,0.0333259415108525,0.00276706564479228,5.15758038934717,5.76501427981544
"NV","2019",-0.6225,53.2,4.96,3091,94.1,0.0135231316725979,58.9408929149143,0.0347000341799052,0.0026590267855816,5.15758038934717,5.76501427981544
"NV","2020",-0.6225,51,4.84,3116,94.1,0.011617458279846,55.3795250320924,0.0351710951467232,0.00291097224779009,5.15758038934717,5.76501427981544
"NY","1998",-0.621,52.1,3.95,18756,87.9,0.010828534868842,39.7474088291747,0.081072725719227,0.00605884383552457,3.83677713328752,7.20997379530965
"NY","1999",-0.6175,51.96,3.86,18883,87.9,0.0108949849070593,42.1135412805169,0.0767662873048593,0.00595935256013388,3.83677713328752,7.20997379530965
"NY","2000",-0.6255,53.02,3.79,19002,87.9,0.0111672455530997,44.2680402062941,0.073453315767067,0.00582357413660823,3.83677713328752,7.20997379530965
"NY","2001",-0.6165,52.82,3.61,19083,87.9,0.0108981816276267,46.0276948068962,0.0699869408725781,0.00577659465625717,3.83677713328752,7.20997379530965
"NY","2002",-0.6075,52.1,3.64,19138,87.9,0.0105653673320096,46.5178231790156,0.0653016611809984,0.00570334911954711,3.83677713328752,7.20997379530965
"NY","2003",-0.6325,53.5,3.75,19176,87.9,0.011107634543179,47.5841989987484,0.0614229739791352,0.00561623929062615,3.83677713328752,7.20997379530965
"NY","2004",-0.6325,53.2,3.72,19172,87.9,0.0112351345712497,50.4460619653662,0.0591175722808248,0.00503040241792603,3.83677713328752,7.20997379530965
"NY","2005",-0.665,52.7,3.55,19133,87.9,0.0110541995505148,53.1039303820624,0.0569511422186294,0.0048793677958159,3.83677713328752,7.20997379530965
"NY","2006",-0.6725,50.9,3.23,19105,87.9,0.010143941376603,56.2760847945564,0.0548005992042062,0.00456553717376829,3.83677713328752,7.20997379530965
"NY","2007",-0.7095,51.1,3.27,19132,87.9,0.0104484633075476,58.5083368178967,0.0524491566783383,0.00450409766508566,3.83677713328752,7.20997379530965
"NY","2008",-0.7615,49.5,3.26,19212,87.9,0.00989485738080366,58.1194565896315,0.0499572284308992,0.00461445353080442,3.83677713328752,7.20997379530965
"NY","2009",-0.9465,48.3,3.01,19307,87.9,0.00901745480913658,60.0860465116279,0.0461156581193593,0.00462988251093904,3.83677713328752,7.20997379530965
"NY","2010",-0.946,49.4,3.03,19400,87.9,0.0095360824742268,63.0685412371134,0.0439713084904248,0.00458435763204913,3.83677713328752,7.20997379530965
"NY","2011",-0.6915,47.6,2.94,19500,87.4,0.00898974358974359,63.9797846153846,0.043336838650321,0.00461313527893921,3.83677713328752,7.20997379530965
"NY","2012",-0.688,47.2,2.7,19574,87.4,0.00857770511903545,67.8570297333197,0.0429169518776166,0.00450386939347286,3.83677713328752,7.20997379530965
"NY","2013",-0.958,46.2,2.8,19626,87.4,0.00861612147151737,69.5775501885254,0.0422992111807106,0.004684994273609,3.83677713328752,7.20997379530965
"NY","2014",-0.9595,46.6,2.84,19653,87.4,0.00896555233297715,72.8094082328398,0.0410626001990096,0.00456700585828418,3.83677713328752,7.20997379530965
"NY","2015",-0.6905,45.9,2.8,19657,87.4,0.00887215750114463,75.6792796459277,0.0404616107994605,0.004463106105306,3.83677713328752,7.20997379530965
"NY","2016",-0.6905,46,2.69,19636,87.4,0.00866775310653901,79.0056070482787,0.0398014024771343,0.00424645526457509,3.83677713328752,7.20997379530965
"NY","2017",-0.9415,45.3,2.66,19594,87.4,0.00846177401245279,81.894962743697,0.038861429345816,0.00425578756038179,3.83677713328752,7.20997379530965
"NY","2018",-0.9355,45.8,2.71,19544,87.4,0.00895927138763815,86.8635591485878,0.0377944963474476,0.00412354743608577,3.83677713328752,7.20997379530965
"NY","2019",-1.1305,45,2.56,19463,87.4,0.00868314237270719,91.849457945846,0.0370394605012899,0.00404495362300147,3.83677713328752,7.20997379530965
"NY","2020",-1.124,43.5,2.34,20108,87.4,0.00713148995424707,86.5727421921623,0.0365524702233116,0.00429351716897249,3.83677713328752,7.20997379530965
"OH","1998",0.6475,69.5,8.37,11312,77.9,0.0230463224893918,31.9694218528996,0.160429583769502,0.0150350076343374,4.03998366046934,7.07176614637992
"OH","1999",0.671,68.59,8.5,11335,77.9,0.0229254521393913,33.2126334362594,0.156974745392215,0.0149766027998812,4.03998366046934,7.07176614637992
"OH","2000",0.671,68.73,8.38,11364,77.9,0.0234688489968321,34.5192889827526,0.154173036984667,0.0148829776265594,4.03998366046934,7.07176614637992
"OH","2001",0.713,69.68,7.97,11387,77.9,0.0225625713532976,34.8594449811188,0.14456760454926,0.0146138283698494,4.03998366046934,7.07176614637992
"OH","2002",0.713,71.1,7.71,11408,77.9,0.0230364656381487,36.0303734221599,0.135819912370558,0.0134465140836904,4.03998366046934,7.07176614637992
"OH","2003",0.782,71.7,7.73,11435,77.9,0.0236729339746393,37.059921294272,0.129992272874467,0.0133208333937487,4.03998366046934,7.07176614637992
"OH","2004",0.782,70.2,7.59,11452,77.9,0.023218651763884,38.9648358365351,0.126359203130836,0.0127754969182146,4.03998366046934,7.07176614637992
"OH","2005",0.781,70.6,7.48,11463,77.9,0.0237197941202129,40.904789322167,0.124236478092412,0.0124873215231909,4.03998366046934,7.07176614637992
"OH","2006",0.781,70.4,7.19,11481,77.9,0.0231077432279418,42.0466945388032,0.121400183303277,0.0122956067682304,4.03998366046934,7.07176614637992
"OH","2007",0.6915,70.8,7.41,11500,77.9,0.0235913043478261,43.2836086956522,0.117249626818281,0.0123069392594232,4.03998366046934,7.07176614637992
"OH","2008",0.6275,69.8,7.45,11515,77.9,0.0229960920538428,43.1540946591403,0.113372272407377,0.0117251409510518,4.03998366046934,7.07176614637992
"OH","2009",0.1495,69.7,7.17,11529,77.9,0.0207910486599011,41.8319975713418,0.101570754275608,0.012385460670105,4.03998366046934,7.07176614637992
"OH","2010",0.1495,69.6,7.23,11539,77.9,0.0214230002599879,43.3759684548054,0.100361615614241,0.0125837060918419,4.03998366046934,7.07176614637992
"OH","2011",0.75,68.5,6.94,11546,76.3,0.0203620301403083,45.746570240776,0.101812276992102,0.0124545550728882,4.03998366046934,7.07176614637992
"OH","2012",0.7805,66,6.62,11551,76.3,0.0186044498311834,47.2461345338066,0.103383099263161,0.0132494692264899,4.03998366046934,7.07176614637992
"OH","2013",0.767,66.4,6.63,11580,76.3,0.0196891191709845,48.9233506044905,0.103519696004825,0.012737804909989,4.03998366046934,7.07176614637992
"OH","2014",0.768,65.4,6.6,11607,76.3,0.0197897820280865,51.3173860601361,0.103685245638248,0.0121213177299782,4.03998366046934,7.07176614637992
"OH","2015",0.7435,63.7,6.38,11622,76.3,0.0181724315952504,52.574384787472,0.10419358364361,0.0128665214255008,4.03998366046934,7.07176614637992
"OH","2016",0.763,63.4,6.26,11640,76.3,0.0176374570446735,53.5451288659794,0.103248035585677,0.0131537563941571,4.03998366046934,7.07176614637992
"OH","2017",0.7375,63.3,6.07,11666,76.3,0.0175810046288359,55.3434596262644,0.102535015434654,0.0125024202733689,4.03998366046934,7.07176614637992
"OH","2018",0.7375,61.6,6.26,11681,76.3,0.0178923037411181,57.1111719886996,0.103142748797999,0.0125697217356361,4.03998366046934,7.07176614637992
"OH","2019",0.686,60.3,5.9,11697,76.3,0.0168162776780371,59.6021885953663,0.103060235770854,0.0122996001477457,4.03998366046934,7.07176614637992
"OH","2020",0.6735,59.6,5.7,11798,76.3,0.015739955924733,58.0083488726903,0.0995324806919735,0.0123252967796925,4.03998366046934,7.07176614637992
"OK","1998",0.1025,65.6,12.32,3405,66.2,0.0285168869309838,23.8463729809104,0.0914538312946013,0.050325861851081,4.84624973215692,7.94490003304703
"OK","1999",0.109,65.95,11.97,3437,66.2,0.0279866162350887,24.5050625545534,0.089977776628754,0.0498958455452661,4.84624973215692,7.94490003304703
"OK","2000",0.1085,67.37,11.97,3454,66.2,0.0290098436595252,26.3734510712218,0.0892726686532559,0.0502383455853043,4.84624973215692,7.94490003304703
"OK","2001",0.2455,67.13,11.7,3467,66.2,0.0292644937986732,27.9952696856072,0.0876420913376233,0.05042596916259,4.84624973215692,7.94490003304703
"OK","2002",0.2485,67.6,11.11,3489,66.2,0.0291200917168243,28.5122384637432,0.0799311342720699,0.0470795457518379,4.84624973215692,7.94490003304703
"OK","2003",0.2875,67.7,11.16,3505,66.2,0.0297289586305278,30.1607703281027,0.0759522372312203,0.0452569480726992,4.84624973215692,7.94490003304703
"OK","2004",0.2875,65.8,10.7,3525,66.2,0.0282836879432624,32.3046241134752,0.0746360680941018,0.0448408948961453,4.84624973215692,7.94490003304703
"OK","2005",0.62,65.7,10.64,3549,66.2,0.0299802761341223,35.2441814595661,0.074045560173611,0.0435358860760733,4.84624973215692,7.94490003304703
"OK","2006",0.6275,65.5,10.25,3594,66.2,0.0303839732888147,38.2405397885365,0.0743218712474936,0.0413029155588548,4.84624973215692,7.94490003304703
"OK","2007",0.78,64.5,10.07,3634,66.2,0.03010456796918,40.1078976334618,0.0733051600306229,0.0422608842869807,4.84624973215692,7.94490003304703
"OK","2008",0.78,64.7,9.74,3669,66.2,0.0305260288907059,43.816762060507,0.0718925734009963,0.0412558346492305,4.84624973215692,7.94490003304703
"OK","2009",1.0175,64.3,9.32,3718,66.2,0.0285637439483593,39.4386767079075,0.065289219067801,0.0410884921708348,4.84624973215692,7.94490003304703
"OK","2010",1.0185,63.2,9.84,3760,66.2,0.0281382978723404,41.0338829787234,0.0619998385213058,0.0401227613607772,4.84624973215692,7.94490003304703
"OK","2011",1.0785,63.7,9.48,3789,64.6,0.028213248878332,43.8732647136448,0.0649162858319288,0.0386772471333762,4.84624973215692,7.94490003304703
"OK","2012",1.077,61.7,8.94,3819,64.6,0.0274155538098979,45.790625818277,0.0658892597500236,0.0377423915072951,4.84624973215692,7.94490003304703
"OK","2013",1.0905,60.5,9.09,3854,64.6,0.0267254800207577,47.4039180072652,0.0658460110195385,0.0379392431448013,4.84624973215692,7.94490003304703
"OK","2014",1.0905,60.8,8.89,3879,64.6,0.0269399329724156,50.6913121938644,0.0663906638142756,0.0368064889551945,4.84624973215692,7.94490003304703
"OK","2015",1.1125,58.4,8.24,3911,64.6,0.0256456149322424,47.7667092815137,0.0648284537628975,0.034192543353157,4.84624973215692,7.94490003304703
"OK","2016",1.1055,55.3,8.41,3928,64.6,0.0244653767820774,46.141649694501,0.0614298000420614,0.035042592663035,4.84624973215692,7.94490003304703
"OK","2017",1.1305,54.1,8.48,3934,64.6,0.0237671581087951,48.4374682257245,0.0610285417095706,0.0344397594356581,4.84624973215692,7.94490003304703
"OK","2018",1.11,52.4,8.68,3943,64.6,0.024980978950038,51.4107278721785,0.0626235533099421,0.033634611317667,4.84624973215692,7.94490003304703
"OK","2019",1.0755,49.7,8.37,3961,64.6,0.0231002272153497,51.5507447614239,0.0628487805638142,0.0344654603091884,4.84624973215692,7.94490003304703
"OK","2020",1.073,48.8,8.21,3965,64.6,0.0212862547288777,47.9353341740227,0.0600093959050617,0.0364367022578845,4.84624973215692,7.94490003304703
"OR","1998",0.1125,37.2,9.08,3352,81,0.0124105011933174,31.3683770883055,0.117838709438087,0.0327275065475292,4.2815382672271,5.84932594077709
"OR","1999",0.16,36.23,9.08,3394,81,0.0127165586328816,31.7093400117855,0.113404519624171,0.0336851045075334,4.2815382672271,5.84932594077709
"OR","2000",0.16,38.22,8.26,3430,81,0.0120991253644315,34.155860058309,0.111591743051297,0.0313911076293177,4.2815382672271,5.84932594077709
"OR","2001",0.055,41.32,7.66,3468,81,0.0117156862745098,33.7265282583622,0.108928178049867,0.0326022650642743,4.2815382672271,5.84932594077709
"OR","2002",0.055,38.3,7.48,3513,81,0.0111300882436664,34.3482778252206,0.103000025216816,0.0337046994446481,4.2815382672271,5.84932594077709
"OR","2003",0.03,39.6,7.02,3547,81,0.0112207499295179,35.7122920778122,0.0988707706873279,0.0328145398928703,4.2815382672271,5.84932594077709
"OR","2004",0.03,39.2,6.66,3569,81,0.0114037545530961,38.0069487251331,0.0985937151312051,0.0319152028414493,4.2815382672271,5.84932594077709
"OR","2005",-0.198,40.3,6.59,3613,81,0.0113755881538887,39.7198450041517,0.0976803233281791,0.0309226496778872,4.2815382672271,5.84932594077709
"OR","2006",-0.198,37.4,6.49,3671,81,0.0109779351675293,41.8395804957777,0.0967386679902856,0.0297734484409069,4.2815382672271,5.84932594077709
"OR","2007",-0.567,40.2,6.29,3722,81,0.0117409994626545,42.8761955937668,0.0939357546511935,0.0291768209833872,4.2815382672271,5.84932594077709
"OR","2008",-0.567,39,6.03,3769,81,0.0113027328203768,43.7583974529053,0.0907319814013966,0.0285432288203204,4.2815382672271,5.84932594077709
"OR","2009",-0.761,38.5,6.12,3809,81,0.0107114728275138,41.9026778682069,0.0828462830469044,0.0310465151866048,4.2815382672271,5.84932594077709
"OR","2010",-0.761,39.2,5.8,3838,81,0.010578426263679,42.7663366336634,0.0813237898702729,0.0311378247950061,4.2815382672271,5.84932594077709
"OR","2011",-0.255,33.8,5.8,3873,80.5,0.00955331784146656,44.0565194939323,0.0828855812237997,0.0308722978733648,4.2815382672271,5.84932594077709
"OR","2012",-0.255,33.9,5.6,3900,80.5,0.00941025641025641,44.7720512820513,0.0841390083969187,0.0281569977400707,4.2815382672271,5.84932594077709
"OR","2013",-0.6605,36.2,5.67,3924,80.5,0.0099388379204893,45.7511977573904,0.0847847024580848,0.0281909290517299,4.2815382672271,5.84932594077709
"OR","2014",-0.6605,35,5.49,3965,80.5,0.00953341740226986,47.4453215636822,0.0841158300260949,0.0273077967616107,4.2815382672271,5.84932594077709
"OR","2015",-0.7615,35.9,5.12,4019,80.5,0.00943020651903459,49.9277432197064,0.0846486189448803,0.02457197892755,4.2815382672271,5.84932594077709
"OR","2016",-0.7615,34.8,5,4093,80.5,0.00921084778890789,51.6261666259467,0.0840755961295957,0.0243859140789833,4.2815382672271,5.84932594077709
"OR","2017",-0.755,34.1,5.08,4147,80.5,0.00935616108029901,53.6777429467085,0.0824249419511873,0.026399193000279,4.2815382672271,5.84932594077709
"OR","2018",-0.724,35,4.77,4184,80.5,0.00946462715105163,56.671534416826,0.082389227682214,0.0266868321434172,4.2815382672271,5.84932594077709
"OR","2019",-0.933,37.7,4.71,4216,80.5,0.0099146110056926,58.6416271347249,0.0825335297189641,0.025333823909705,4.2815382672271,5.84932594077709
"OR","2020",-0.9745,34.9,4.6,4245,80.5,0.0088339222614841,58.41382803298,0.0803731563563795,0.0249611780068596,4.2815382672271,5.84932594077709
"PA","1998",0.1745,62.9,7.32,12246,78.7,0.0217458762044749,30.520047362404,0.134415959628094,0.0122639969154508,3.93562742704483,7.0439460399893
"PA","1999",0.1665,61.24,7.18,12264,78.7,0.0215973581213307,31.8751467710372,0.129761130395189,0.0121995281150027,3.93562742704483,7.0439460399893
"PA","2000",0.1665,61.52,7.32,12284,78.7,0.0226717681536959,33.3083604689026,0.127350843976629,0.0123906526101888,3.93562742704483,7.0439460399893
"PA","2001",0.1755,60.79,7.03,12299,78.7,0.0215505325636231,34.7270997642085,0.121594154781227,0.0120784375422965,3.93562742704483,7.0439460399893
"PA","2002",0.1815,61.1,7.05,12331,78.7,0.0220501175898143,35.761227799854,0.112901408467065,0.0116774032236097,3.93562742704483,7.0439460399893
"PA","2003",0.2255,61.2,6.97,12375,78.7,0.0223272727272727,37.1935838383838,0.105870974544688,0.0109619642876621,3.93562742704483,7.0439460399893
"PA","2004",0.2255,60.7,6.86,12411,78.7,0.0224961727499799,39.264048021916,0.101668686060229,0.0105681196854263,3.93562742704483,7.0439460399893
"PA","2005",0.23,61,6.78,12450,78.7,0.0226184738955823,41.1029236947791,0.0987710644687864,0.010311495546094,3.93562742704483,7.0439460399893
"PA","2006",0.2235,61,6.55,12511,78.7,0.0220286148189593,42.4645591879146,0.0968884085669427,0.0101383970326916,3.93562742704483,7.0439460399893
"PA","2007",0,60.5,6.42,12564,78.7,0.0221744667303407,45.0359598853868,0.0937208362491349,0.0104144356540636,3.93562742704483,7.0439460399893
"PA","2008",0,59.3,6.26,12612,78.7,0.0214002537266096,46.6242150333016,0.0916193199382187,0.0100092408210729,3.93562742704483,7.0439460399893
"PA","2009",-0.04,57.2,5.94,12667,78.7,0.0193652798610563,45.9575905897213,0.0848375550393275,0.0101091133678133,3.93562742704483,7.0439460399893
"PA","2010",-0.0545,57.4,5.98,12711,78.7,0.0201479033907639,47.5758634253796,0.0821934239530274,0.0103112230006863,3.93562742704483,7.0439460399893
"PA","2011",0.3015,56.3,5.89,12747,76.5,0.0195889228838158,49.0170000784498,0.0819767874460496,0.0101317118382141,3.93562742704483,7.0439460399893
"PA","2012",0.3115,55.4,5.62,12769,76.5,0.0187798574673036,50.7421019656982,0.0816167542601888,0.0106995653155735,3.93562742704483,7.0439460399893
"PA","2013",0.2685,54.9,5.88,12780,76.5,0.0195226917057903,52.3137010954617,0.0808037917817881,0.0103210628482553,3.93562742704483,7.0439460399893
"PA","2014",0.2705,54.1,5.95,12792,76.5,0.0194965603502189,54.2638055034396,0.0802948955644341,0.00986814142246718,3.93562742704483,7.0439460399893
"PA","2015",0.3365,52.2,5.71,12790,76.5,0.018209538702111,55.8407271305708,0.0795920130902214,0.00985414906038196,3.93562742704483,7.0439460399893
"PA","2016",0.3445,50.4,5.46,12788,76.5,0.0170472317797936,56.8159133562715,0.077806640801441,0.0103003507370957,3.93562742704483,7.0439460399893
"PA","2017",0.3765,49.7,5.42,12795,76.5,0.0168268855021493,58.3384915982806,0.0774880785814598,0.00982672817338641,3.93562742704483,7.0439460399893
"PA","2018",0.3895,49.4,5.59,12809,76.5,0.0171910375517214,60.4244983995628,0.0773887974065266,0.00918272817578903,3.93562742704483,7.0439460399893
"PA","2019",0.3575,48.8,5.34,12799,76.5,0.0170950855535589,62.4961950152356,0.0776436129001048,0.00877874194309546,3.93562742704483,7.0439460399893
"PA","2020",0.341,46.9,5.01,12994,76.5,0.0148760966599969,59.3822687394182,0.0764391047713735,0.00880699811341244,3.93562742704483,7.0439460399893
"RI","1998",-0.439,57.3,5.41,1031,90.7,0.0133850630455868,29.8918525703201,0.133470088921175,0.00228566896375196,4.063356899,7.65861530303955
"RI","1999",-0.4435,57.32,5.26,1040,90.7,0.012625,31.0261538461538,0.128166657252598,0.00223113420695888,4.063356899,7.65861530303955
"RI","2000",-0.445,59.15,4.55,1050,90.7,0.0112380952380952,32.8255238095238,0.123193194516203,0.00222970224291911,4.063356899,7.65861530303955
"RI","2001",-0.4485,59.99,4.46,1057,90.7,0.0116272469252602,33.9288552507096,0.119112835014994,0.00244346288243184,4.063356899,7.65861530303955
"RI","2002",-0.4465,60.8,4.32,1066,90.7,0.0109756097560976,35.4682926829268,0.109507332624867,0.00242465462274176,4.063356899,7.65861530303955
"RI","2003",-0.4395,61.7,4.51,1071,90.7,0.0108309990662932,37.0102707749767,0.101521800238681,0.00235987604759476,4.063356899,7.65861530303955
"RI","2004",-0.4385,61.5,4.29,1075,90.7,0.0102325581395349,39.4082790697674,0.0972544319368382,0.00209831188816529,4.063356899,7.65861530303955
"RI","2005",-0.4435,61.3,4.09,1068,90.7,0.0104868913857678,41.5487827715356,0.0936644621495528,0.0020405265747219,4.063356899,7.65861530303955
"RI","2006",-0.4435,60,3.8,1063,90.7,0.00987770460959548,44.4067732831609,0.0891439062824715,0.00191126681972074,4.063356899,7.65861530303955
"RI","2007",-0.462,59.8,3.85,1057,90.7,0.0105014191106906,44.7878902554399,0.0855037777464921,0.00230111608985033,4.063356899,7.65861530303955
"RI","2008",-0.465,56.3,3.84,1055,90.7,0.0100473933649289,44.8127962085308,0.0818201824978157,0.002412610612202,4.063356899,7.65861530303955
"RI","2009",-0.4855,57.2,3.9,1054,90.7,0.0106261859582543,45.2582542694497,0.0746102979924184,0.00256174885681745,4.063356899,7.65861530303955
"RI","2010",-0.485,56.9,3.81,1054,90.7,0.0104364326375712,46.9338709677419,0.0721489129823017,0.0025992233029579,4.063356899,7.65861530303955
"RI","2011",-0.465,56.8,3.62,1054,91.1,0.0104364326375712,47.6338709677419,0.0716719511618002,0.00269238829884327,4.063356899,7.65861530303955
"RI","2012",-0.465,57.2,3.55,1055,91.1,0.00995260663507109,48.8938388625592,0.0703224870731962,0.00267137079773473,4.063356899,7.65861530303955
"RI","2013",-0.4945,56.9,3.79,1056,91.1,0.00956439393939394,50.2216856060606,0.0701789917891543,0.00272422116492412,4.063356899,7.65861530303955
"RI","2014",-0.5005,56.6,3.9,1057,91.1,0.00993377483443709,51.6175023651845,0.0703617499832818,0.00260804465155121,4.063356899,7.65861530303955
"RI","2015",-0.493,56.4,3.84,1057,91.1,0.0102175969725639,53.3498580889309,0.0694532387640494,0.00249129561726554,4.063356899,7.65861530303955
"RI","2016",-0.4895,55.9,3.5,1058,91.1,0.00907372400756144,54.2093572778828,0.0676866339658267,0.00239020300938242,4.063356899,7.65861530303955
"RI","2017",-0.501,55.3,3.46,1057,91.1,0.00946073793755913,54.9526963103122,0.066940491601328,0.00215856279476748,4.063356899,7.65861530303955
"RI","2018",-0.5,55.9,3.72,1059,91.1,0.0104815864022663,55.9875354107649,0.0657210197818189,0.00218890226551384,4.063356899,7.65861530303955
"RI","2019",-0.52,55.4,3.57,1058,91.1,0.00982986767485822,58.2635160680529,0.0643200024577762,0.00215823470226346,4.063356899,7.65861530303955
"RI","2020",-0.5185,53.6,3.41,1096,91.1,0.00894160583941606,55.4476277372263,0.0643593625135625,0.00225446182033174,4.063356899,7.65861530303955
"SC","1998",0.278,45.9,11.19,3919,66.3,0.019137535085481,26.3986476141873,0.157957781184974,0.0157804913664075,4.74886237097284,6.26127604225934
"SC","1999",0.2905,47.5,10.73,3975,66.3,0.0197836477987421,27.7337610062893,0.151273491647662,0.0149021060476907,4.74886237097284,6.26127604225934
"SC","2000",0.3415,48.45,10.75,4024,66.3,0.0203777335984095,28.6582007952286,0.148538107630474,0.0141537551884601,4.74886237097284,6.26127604225934
"SC","2001",0.506,49.21,10.35,4065,66.3,0.0197835178351784,29.3919065190652,0.141617524996998,0.0143966221315438,4.74886237097284,6.26127604225934
"SC","2002",0.524,47.8,10.32,4108,66.3,0.0199123661148978,30.3953018500487,0.13172825639714,0.0133362988334464,4.74886237097284,6.26127604225934
"SC","2003",0.5395,48.8,9.97,4150,66.3,0.0199518072289157,31.7027710843373,0.125629139599418,0.0127170791136696,4.74886237097284,6.26127604225934
"SC","2004",0.5325,50.1,10.44,4211,66.3,0.0214438375682736,32.5295654238898,0.118196694364702,0.0126612363539213,4.74886237097284,6.26127604225934
"SC","2005",0.5325,48.8,9.94,4270,66.3,0.0207494145199063,34.0523653395785,0.11292160461736,0.0119410522741982,4.74886237097284,6.26127604225934
"SC","2006",0.5325,49.7,9.77,4358,66.3,0.0204681046351537,35.2564708581918,0.108021137437584,0.0117317657351403,4.74886237097284,6.26127604225934
"SC","2007",0.5395,49.2,9.36,4444,66.3,0.0201170117011701,36.6215796579658,0.103689189445048,0.0113335651019332,4.74886237097284,6.26127604225934
"SC","2008",0.546,49.1,9.28,4529,66.3,0.0192095385294767,36.1859571649371,0.100974451832926,0.0116632497016138,4.74886237097284,6.26127604225934
"SC","2009",0.5475,46.9,9.31,4590,66.3,0.0178867102396514,35.25348583878,0.093751372498674,0.0127659268969199,4.74886237097284,6.26127604225934
"SC","2010",0.548,47.3,9.67,4636,66.3,0.0185289042277826,35.7765314926661,0.0910437765276783,0.0121632334172718,4.74886237097284,6.26127604225934
